STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,CDSD,CLDD,DP01,DP10,DSND,DSNW,DT00,DT32,DX32,DX70,DX90,EMNT,EMSD,EMSN,EMXP,EMXT,HDSD,HTDD,PRCP,SNOW,TAVG,TMAX,TMIN
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2016-10,2015.7,181.5,10,4,,,0,0,0,28,4,12.8,,,19.8,33.9,0,0,135.5,,24.9,30.3,19.4
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2016-11,2096,80.3,1,0,,,0,0,0,27,0,5.6,,,0.3,31.1,14.4,14.4,0.3,,20.6,26.8,14.5
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2016-12,2188.2,92.2,7,2,,,0,0,0,27,2,5,,,27.9,32.2,38.9,24.5,49.2,,20.5,26.8,14.3
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2017-01,53.8,53.8,8,4,,,0,0,0,24,0,1.7,,,20.8,31.1,103.4,64.5,50.2,,18,24.7,11.3
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2017-02,101.1,47.3,5,4,,,0,0,0,27,0,5.6,,,34.8,30.6,119.2,15.8,55.1,,19.6,26.9,12.2
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2017-03,188,86.9,2,1,,,0,0,0,28,2,3.9,,,8.4,32.8,147.3,28.1,8.7,,20.2,27.1,13.4
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2017-04,344.5,156.5,3,1,,,0,0,0,29,12,10,,,6.9,36.1,149,1.7,7.7,,23.8,31.3,16.3
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2017-05,582,237.5,9,7,,,0,0,0,29,23,11.7,,,41.1,36.7,149,0,112.3,,26.6,33.6,19.6
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2017-06,850.6,268.6,24,19,,,0,0,0,28,19,20.6,,,44.5,36.1,149,0,280.4,,27.9,32.9,22.8
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2017-07,1177.8,327.2,18,12,,,0,0,0,30,29,22.2,,,50,36.7,0,0,241.1,,29.2,34.7,23.8
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2017-08,,,21,15,,,,,,,,,,,86.4,,,,296.7,,,,
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2017-09,,301.2,7,6,,,0,0,0,30,24,21.1,,,215.9,36.7,,0,335.2,,28.4,33.3,23.5
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2017-10,,220.9,12,8,,,0,0,0,29,13,9.4,,,10.9,35,,4.4,49,,25.4,30.5,20.2
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2017-11,,94.2,6,1,,,0,0,0,30,0,10,,,3.6,30.6,,2.2,6.3,,21.4,27.4,15.4
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2017-12,,54.6,3,1,,,0,0,0,22,0,4.4,,,12.7,30.6,,46.5,13.5,,18.5,24.7,12.3
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2018-01,21.5,21.5,9,5,,,0,4,0,16,0,-2.2,,,36.3,29.4,,156,79.3,,14,20.4,7.6
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2018-02,132.4,110.9,1,1,,,0,0,0,27,3,7.2,,,17.3,32.2,,7.8,17.3,,22.2,28.6,15.8
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2018-03,175.8,43.4,8,3,,,0,0,0,26,0,5.6,,,23.6,31.1,,50.9,33.8,,18.1,25.9,10.3
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2018-04,307.8,132,9,6,,,0,0,0,30,5,11.1,,,30.7,32.8,,2.2,85.6,,22.7,29.1,16.2
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2018-05,536.3,228.5,18,14,,,0,0,0,31,10,16.7,,,67.1,34.4,,0,298.9,,25.7,31,20.4
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2018-06,834.1,297.8,19,14,,,0,0,0,30,28,20,,,45.7,36.1,,0,197.8,,28.3,33.4,23.1
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2018-07,1148.2,314.1,21,13,,,0,0,0,30,28,20.6,,,61.7,36.7,0,0,231.7,,28.8,33.9,23.7
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2018-08,1483.7,335.5,18,12,,,0,0,0,31,29,21.1,,,85.9,36.1,0,0,234.3,,29.2,34.6,23.7
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2018-09,1797.2,313.5,14,8,,,0,0,0,29,29,22.2,,,26.9,36.1,0,0,105.8,,29.1,34.3,24
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2018-10,2038,240.8,7,4,,,0,0,0,30,18,13.3,,,7.1,35.6,0,0,21,,26.4,31.8,20.9
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2018-11,2154.7,116.7,8,4,,,0,0,0,26,6,3.3,,,16.3,32.8,33.7,33.7,53.7,,21.2,27.1,15.3
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2018-12,2203.7,49,8,7,,,0,0,0,20,1,3.9,,,73.7,32.2,110,76.3,191.3,,17.4,23.1,11.8
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2019-01,34.2,34.2,5,5,,,0,0,0,17,0,3.9,,,39.1,29.4,211.4,101.4,102.1,,16,22.1,10
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2019-02,,,8,5,,,0,0,,,,5.6,,,13.7,,,,42.8,,,,14.8
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2019-03,,83.6,7,4,,,0,0,0,27,0,5,,,6.4,31.7,,24.4,18.1,,20.3,26.6,14.1
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2019-04,,154.2,8,6,,,0,0,0,30,8,12.2,,,25.7,33.9,,0,63.3,,23.5,30.1,16.8
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2019-05,,280.3,7,5,,,0,0,0,31,24,18.3,,,63,37.8,,0,110.7,,27.4,33.6,21.1
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2019-06,,315.4,16,13,,,0,0,0,29,27,22.2,,,33.8,38.3,,0,212.7,,29.2,34.8,23.6
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2019-07,,337.9,20,13,,,0,0,0,31,29,22.8,,,41.9,37.2,0,0,203.8,,29.2,34.4,24
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2019-08,,312.2,16,11,,,0,0,0,28,26,23.3,,,40.4,36.7,0,0,128.8,,29.5,34.3,24.7
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2019-09,,300.4,6,2,,,0,0,0,29,27,20.6,,,27.4,37.2,0,0,98.8,,28.7,34,23.4
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2019-10,,265.3,8,7,,,0,0,0,30,21,19.4,,,60.5,37.2,0,0,182.8,,27.5,32.6,22.3
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2019-11,,90.1,6,2,,,0,0,0,23,2,8.9,,,17.8,33.9,19.8,19.8,37.4,,21,26.5,15.6
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2019-12,,72.7,9,8,,,0,0,0,25,0,5,,,48.5,30.6,47,27.2,180.1,,19.9,25.3,14.4
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2020-01,53.1,53.1,4,2,,,0,0,0,19,0,2.2,,,15.7,31.1,108.3,61.3,19.6,,18,24,11.9
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2020-02,117.3,64.2,7,6,,,0,0,0,23,2,6.1,,,22.9,32.2,135.8,27.5,72.9,,19.7,26.6,12.8
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2020-03,,,0,0,,,0,0,,,,6.7,,,0,,,,0,,,,15.6
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2020-05,,207.3,10,7,,,0,0,0,27,15,12.2,,,38.1,36.7,,0,152.4,,25.8,32.4,19.1
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2020-06,,296.3,10,8,,,0,0,0,29,26,20.6,,,27.9,37.2,,0,131.8,,28.5,34,23
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2020-07,,294.7,16,15,,,0,0,0,28,25,22.8,,,53.3,36.1,0,0,248.1,,29.3,34.3,24.3
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2020-08,,,16,11,,,,,,,,,,,73.2,,,,239.9,,,,
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2020-09,,285.4,16,10,,,0,0,0,28,20,17.8,,,38.4,36.1,,0,228.1,,28.5,33.1,24
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2020-10,,262.9,8,4,,,0,0,0,31,15,16.7,,,4.3,35,,0,18.6,,26.8,31.5,22.1
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2020-11,,133.5,6,3,,,0,0,0,27,0,12.8,,,66.3,31.1,,0.3,84.3,,23.3,28.1,18.5
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2020-12,,10.3,5,4,,,0,0,0,18,0,1.7,,,8.9,27.2,,115.1,23.9,,14.7,20.9,8.5
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2021-01,,,3,1,,,,,,,,,,,2.5,,,,4.3,,,,
